Order_ID,Date,Customer_ID,Gender,Age,City,Region,Store,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Customer_Rating,Delivery_Days
ORD100660,2024-08-28,CUST1021,Female,42,Visakhapatnam,South,Online,Home & Kitchen,Bedsheet,4,3002.95,0.144,10282.1,7211.84,3070.26,Debit Card,3.9,3.0
ORD100661,2024-08-29,CUST1387,Female,25,Mumbai,West,Store B,Beauty,Perfume,2,1219.14,0.041,2338.31,1541.84,796.47,Debit Card,4.0,2.0
ORD100662,2024-08-29,CUST1326,Female,23,Vijayawada,South,Online,Clothing,Jeans,2,2020.71,0.101,3633.24,2238.73,1394.51,UPI,3.2,7.0
ORD100663,2024-08-29,CUST1467,Male,31,Bengaluru,South,Store A,Electronics,Headphones,5,30971.11,0.086,141537.97,112415.73,29122.25,Debit Card,4.4,6.0
ORD100664,2024-08-30,CUST1522,Female,29,Chennai,South,Online,Home & Kitchen,Mixer,6,3221.88,,17398.15,11835.96,5562.2,Debit Card,4.1,5.0
ORD100665,2024-08-30,CUST1225,Male,33,Chennai,South,Store A,Home & Kitchen,Chair,6,1596.24,0.19,7757.73,5183.84,2573.88,Cash,4.6,5.0
ORD100666,2024-08-30,CUST1475,Male,19,Vijayawada,South,Store C,Electronics,Laptop,2,21619.86,0.121,38007.71,28556.4,9451.31,Debit Card,4.0,6.0
ORD100667,2024-08-31,CUST1458,Female,46,Chennai,South,Online,Beauty,Lip Balm,3,1215.3,0.235,2789.11,1712.52,1076.59,Debit Card,3.0,2.0
ORD100668,2024-08-31,CUST1213,Male,47,Hyderabad,South,Online,Electronics,Smartwatch,1,33559.66,0.073,31109.8,24327.37,6782.43,Cash,3.8,1.0
ORD100669,2024-08-31,CUST1481,Male,18,Bengaluru,South,Online,Clothing,Jacket,5,1516.1,0.104,6792.13,4332.0,2460.13,Debit Card,3.9,2.0
ORD100670,2024-09-01,CUST1180,Female,46,Vijayawada,South,Online,Electronics,Tablet,1,28587.81,0.197,22956.01,17127.66,5828.35,Debit Card,4.4,2.0
ORD100671,2024-09-01,CUST1538,Male,26,Visakhapatnam,South,Online,Home & Kitchen,Chair,2,3790.09,0.137,6541.7,4430.11,2111.59,Net Banking,2.9,4.0
ORD100672,2024-09-02,CUST1527,Male,44,Bengaluru,South,Store B,Electronics,Headphones,4,25307.3,0.137,87360.8,66508.47,20852.33,UPI,4.0,7.0
ORD100673,2024-09-02,CUST1022,Female,34,Vijayawada,South,Store B,Beauty,Face Wash,7,1525.69,0.013,10540.99,6629.62,3911.38,Cash,4.3,5.0
ORD100674,2024-09-02,CUST1345,Female,35,Guntur,South,Store B,Grocery,Coffee,5,400.87,0.1,1803.92,1502.36,301.56,Net Banking,,1.0
ORD100675,2024-09-03,CUST1577,Female,33,Mumbai,West,Store C,Electronics,Headphones,2,20973.69,0.068,39094.96,29599.66,9495.29,Credit Card,4.0,4.0
ORD100676,2024-09-03,CUST1021,Female,48,Visakhapatnam,South,Store C,Beauty,Face Wash,3,1195.83,0.25,2690.62,1712.04,978.57,Credit Card,,6.0
ORD100677,2024-09-03,CUST1408,Female,21,Mumbai,West,Store D,Beauty,Lip Balm,7,975.95,0.077,6305.61,4007.38,2298.24,UPI,3.6,2.0
ORD100678,2024-09-04,CUST1487,Female,42,Guntur,South,Store A,Home & Kitchen,Lamp,5,4008.01,0.221,15611.2,10658.17,4953.03,Credit Card,3.8,6.0
ORD100679,2024-09-04,CUST1528,Female,47,Bengaluru,South,Store D,Beauty,Lip Balm,5,950.38,0.169,3948.83,2592.28,1356.55,UPI,3.6,5.0
ORD100680,2024-09-04,CUST1416,Male,43,Visakhapatnam,South,Store A,Beauty,Lip Balm,6,1279.21,0.085,7022.86,4470.11,2552.75,Credit Card,4.4,4.0
ORD100681,2024-09-05,CUST1272,Male,61,Mumbai,West,Store B,Beauty,Shampoo,4,1164.94,0.136,4026.03,2584.57,1441.47,Credit Card,3.6,7.0
ORD100682,2024-09-05,CUST1205,Female,29,Chennai,South,Store C,Beauty,Moisturizer,5,1275.22,0.21,5037.12,3265.93,1771.18,Net Banking,3.5,4.0
ORD100683,2024-09-06,CUST1298,Male,46,Mumbai,West,Online,Clothing,Dress,4,1570.13,0.221,4892.53,3063.62,1828.9,Credit Card,5.0,1.0
ORD100684,2024-09-06,CUST1553,Male,34,Vijayawada,South,Online,Clothing,Jeans,2,1630.46,0.04,3130.48,1919.43,1211.05,UPI,4.5,7.0
ORD100685,2024-09-06,CUST1108,Female,49,Bengaluru,South,Store D,Home & Kitchen,Bedsheet,3,3596.01,0.085,9871.05,6723.96,3147.09,Debit Card,3.0,2.0
ORD100686,2024-09-07,CUST1152,Male,35,Hyderabad,South,Store A,Electronics,Headphones,7,26414.52,0.084,169369.9,129989.76,39380.14,Debit Card,3.6,1.0
ORD100687,2024-09-07,CUST1013,Female,31,Mumbai,West,Store D,Beauty,Lip Balm,7,1198.53,0.011,8297.42,5202.5,3094.93,Debit Card,4.1,4.0
ORD100688,2024-09-07,CUST1079,Male,49,Visakhapatnam,South,Store A,Electronics,Laptop,3,36937.54,0.15,94190.73,73213.06,20977.67,UPI,4.2,7.0
ORD100689,2024-09-08,CUST1554,Female,30,Visakhapatnam,South,Store C,Electronics,Headphones,5,18064.84,0.214,70994.82,55346.44,15648.38,UPI,3.2,4.0
ORD100690,2024-09-08,CUST1169,Male,19,Pune,West,Store C,Home & Kitchen,Mixer,5,3435.8,0.095,15547.0,10434.41,5112.58,Debit Card,4.6,1.0
ORD100691,2024-09-08,CUST1249,Male,29,Mumbai,West,Store A,Beauty,Moisturizer,2,649.23,0.185,1058.24,679.64,378.61,Credit Card,4.5,4.0
ORD100692,2024-09-09,CUST1121,Male,42,Bengaluru,South,Store B,Beauty,Face Wash,6,1330.23,0.157,6728.3,4355.9,2372.41,Debit Card,4.3,7.0
ORD100693,2024-09-09,CUST1387,Female,50,Bengaluru,South,Online,Grocery,Coffee,6,332.71,0.094,1808.61,1540.13,268.48,Cash,4.7,3.0
ORD100694,2024-09-10,CUST1439,Male,36,Guntur,South,Online,Electronics,Smartphone,6,23051.83,0.035,133470.1,102316.64,31153.46,UPI,4.2,5.0
ORD100695,2024-09-10,CUST1272,Male,50,Pune,West,Store B,Electronics,Smartphone,4,22395.55,0.177,73726.15,56196.53,17529.62,Cash,4.2,2.0
ORD100696,2024-09-10,CUST1300,Female,20,Mumbai,West,Store A,Clothing,Shoes,6,1940.45,0.214,9151.16,5523.81,3627.36,Cash,4.9,5.0
ORD100697,2024-09-11,CUST1473,Female,30,Chennai,South,Store A,Grocery,Snacks,3,417.08,0.171,1037.28,899.43,137.85,UPI,4.6,2.0
ORD100698,2024-09-11,CUST1158,Male,32,Guntur,South,Store C,Clothing,Shoes,7,1502.35,0.004,10474.38,6365.52,4108.87,Debit Card,3.5,7.0
ORD100699,2024-09-11,CUST1227,Male,34,Pune,West,Online,Clothing,Dress,7,2517.93,0.054,16673.73,10512.48,6161.25,Net Banking,4.3,4.0
ORD100700,2024-09-12,CUST1421,Male,36,Mumbai,West,Store A,Clothing,Shoes,4,1942.28,0.017,7637.04,4677.76,2959.28,Cash,3.6,7.0
ORD100701,2024-09-12,CUST1024,Male,43,Mumbai,West,Online,Home & Kitchen,Mixer,2,2938.95,0.143,5037.36,3415.46,1621.9,Debit Card,4.3,1.0
ORD100702,2024-09-12,CUST1538,Female,30,Guntur,South,Store A,Home & Kitchen,Chair,3,3249.17,0.189,7905.23,5508.34,2396.89,Net Banking,4.3,1.0
ORD100703,2024-09-13,CUST1570,Male,37,Chennai,South,Online,Clothing,Jeans,7,2622.68,0.028,17844.71,11162.58,6682.14,Cash,3.2,4.0
ORD100704,2024-09-13,CUST1540,Male,35,Pune,West,Store C,Grocery,Snacks,3,464.73,0.21,1101.41,928.81,172.6,Debit Card,3.9,2.0
ORD100705,2024-09-14,CUST1128,Female,25,Mumbai,West,Online,Electronics,Smartwatch,7,20175.06,0.139,121595.09,90724.03,30871.05,Cash,4.1,4.0
ORD100706,2024-09-14,CUST1094,Male,34,Mumbai,West,Store B,Grocery,Coffee,1,397.25,0.172,328.92,279.82,49.1,Debit Card,3.8,2.0
ORD100707,2024-09-14,CUST1421,Male,33,Pune,West,Store D,Beauty,Face Wash,2,1007.81,0.243,1525.82,983.46,542.36,Credit Card,4.2,4.0
ORD100708,2024-09-15,CUST1272,Male,33,Hyderabad,South,Store B,Home & Kitchen,Bedsheet,2,2905.5,0.021,5688.97,3893.45,1795.52,Credit Card,4.4,4.0
ORD100709,2024-09-15,CUST1484,Female,35,Guntur,South,Store A,Electronics,Smartphone,1,16042.47,0.225,12432.91,9305.62,3127.3,UPI,4.0,4.0
ORD100710,2024-09-15,CUST1005,Female,36,Guntur,South,Online,Electronics,Smartwatch,4,17130.6,0.032,66329.68,49351.44,16978.24,Net Banking,4.1,1.0
ORD100711,2024-09-16,CUST1157,Male,30,Visakhapatnam,South,Online,Beauty,Moisturizer,7,909.74,0.098,5744.1,3694.86,2049.24,Cash,4.8,2.0
ORD100712,2024-09-16,CUST1052,Male,49,Chennai,South,Online,Beauty,Face Wash,7,1407.05,0.213,7751.44,4944.68,2806.76,Cash,4.3,6.0
ORD100713,2024-09-17,CUST1243,Female,22,Vijayawada,South,Store D,Clothing,Shoes,7,1609.38,0.227,8708.36,5608.83,3099.53,Debit Card,4.1,4.0
ORD100714,2024-09-17,CUST1420,Male,27,Hyderabad,South,Online,Home & Kitchen,Cookware Set,6,3292.84,0.127,17247.9,11736.3,5511.6,Net Banking,3.5,5.0
ORD100715,2024-09-17,CUST1425,Male,66,Pune,West,Store A,Home & Kitchen,Bedsheet,6,4770.09,0.149,24356.08,17103.0,7253.08,Cash,4.4,5.0
ORD100716,2024-09-18,CUST1080,Female,24,Pune,West,Store B,Grocery,Coffee,6,694.25,0.177,3428.21,2886.15,542.06,Net Banking,4.2,7.0
ORD100717,2024-09-18,CUST1354,Female,20,Pune,West,Store B,Clothing,Dress,6,1658.94,0.208,7883.28,4749.23,3134.05,Net Banking,4.7,7.0
ORD100718,2024-09-18,CUST1293,Female,43,Hyderabad,South,Store D,Clothing,Jeans,6,1484.57,0.03,8640.2,5248.92,3391.28,Credit Card,4.0,1.0
ORD100719,2024-09-19,CUST1116,Male,18,Mumbai,West,Store B,Clothing,Shoes,1,1367.78,0.203,1090.12,690.34,399.78,Cash,3.0,3.0
ORD100720,2024-09-19,CUST1529,Male,32,Pune,West,Store A,Clothing,Dress,2,2146.39,0.12,3777.65,2416.18,1361.47,Cash,3.1,6.0
ORD100721,2024-09-19,CUST1480,Male,59,Pune,West,Store D,Home & Kitchen,Cookware Set,4,3295.29,0.113,11691.69,7838.41,3853.28,UPI,4.4,1.0
ORD100722,2024-09-20,CUST1288,Male,18,Chennai,South,Online,Home & Kitchen,Mixer,3,3113.51,0.106,8350.43,5631.22,2719.21,Net Banking,3.7,3.0
ORD100723,2024-09-20,CUST1477,Female,18,Bengaluru,South,Store C,Clothing,Shoes,6,1393.17,0.127,7297.42,4429.2,2868.22,Debit Card,4.2,1.0
ORD100724,2024-09-21,CUST1025,Male,19,Bengaluru,South,Store A,Grocery,Snacks,1,384.55,0.236,293.8,244.43,49.37,Credit Card,4.1,7.0
ORD100725,2024-09-21,CUST1431,Male,45,Visakhapatnam,South,Store B,Electronics,Smartwatch,7,27240.41,0.137,164559.32,126682.35,37876.97,UPI,3.9,5.0
ORD100726,2024-09-21,CUST1278,Female,47,Visakhapatnam,South,Store B,Electronics,Smartphone,4,15791.93,0.238,48133.8,36728.54,11405.26,Credit Card,3.9,4.0
ORD100727,2024-09-22,CUST1317,Female,29,Pune,West,Store B,Grocery,Rice,4,649.23,0.045,2480.06,2133.25,346.81,Debit Card,3.5,2.0
ORD100728,2024-09-22,CUST1358,Male,43,Chennai,South,Store D,Clothing,Jacket,4,1533.08,0.181,5022.37,3035.4,1986.97,UPI,4.0,7.0
ORD100729,2024-09-22,CUST1276,Female,50,Pune,West,Store D,Home & Kitchen,Cookware Set,1,3350.36,0.203,2670.24,1869.36,800.88,Credit Card,3.7,4.0
ORD100730,2024-09-23,CUST1344,Female,55,Visakhapatnam,South,Store D,Electronics,Smartphone,3,15641.15,0.17,38946.46,29331.13,9615.33,Debit Card,3.8,5.0
ORD100731,2024-09-23,CUST1431,Male,32,Hyderabad,South,Store C,Beauty,Perfume,6,1195.67,0.152,6083.57,3930.88,2152.69,UPI,3.8,2.0
ORD100732,2024-09-23,CUST1559,Male,18,Hyderabad,South,Online,Beauty,Face Wash,4,1085.09,0.141,3728.37,2323.68,1404.69,Debit Card,3.9,3.0
ORD100733,2024-09-24,CUST1563,Male,26,Mumbai,West,Store B,Grocery,Rice,1,492.49,0.215,386.6,331.34,55.26,UPI,4.5,3.0
ORD100734,2024-09-24,CUST1439,Male,30,Vijayawada,South,Store C,Clothing,Shoes,7,2535.85,0.205,14112.01,8795.33,5316.67,Cash,3.9,5.0
ORD100735,2024-09-25,CUST1462,Female,32,Bengaluru,South,Online,Electronics,Smartwatch,2,26243.89,0.031,50860.66,38881.67,11978.99,Cash,4.6,2.0
ORD100736,2024-09-25,CUST1270,Female,33,Chennai,South,Store B,Clothing,Jacket,7,1402.67,0.212,7737.13,4810.37,2926.76,Credit Card,4.8,4.0
ORD100737,2024-09-25,CUST1431,Male,47,Guntur,South,Store A,Electronics,Headphones,1,20020.76,0.104,17938.6,13754.69,4183.91,Net Banking,4.5,5.0
ORD100738,2024-09-26,CUST1021,Male,49,Bengaluru,South,Online,Grocery,Snacks,1,589.27,0.063,552.15,465.18,86.96,Net Banking,4.3,3.0
ORD100739,2024-09-26,CUST1143,Female,33,Guntur,South,Store B,Grocery,Rice,1,694.8,0.217,544.03,469.53,74.5,Debit Card,4.2,5.0
ORD100740,2024-09-26,CUST1353,Male,47,Vijayawada,South,Store D,Beauty,Moisturizer,4,1298.67,0.108,4633.65,2971.61,1662.04,UPI,4.5,4.0
ORD100741,2024-09-27,CUST1465,Male,39,Vijayawada,South,Store A,Clothing,Shoes,1,2144.36,0.202,1711.2,1065.37,645.83,Cash,4.0,1.0
ORD100742,2024-09-27,CUST1468,Male,36,Pune,West,Store D,Beauty,Shampoo,2,1413.41,0.066,2640.25,1691.96,948.29,Net Banking,4.5,6.0
ORD100743,2024-09-27,CUST1513,Male,45,Visakhapatnam,South,Store B,Clothing,Jeans,4,2509.53,0.001,10028.08,6074.92,3953.16,Cash,4.3,6.0
ORD100744,2024-09-28,CUST1464,Female,36,Vijayawada,South,Store A,Beauty,Perfume,7,517.64,0.124,3174.17,1983.28,1190.89,Debit Card,3.8,7.0
ORD100745,2024-09-28,CUST1394,Male,58,Vijayawada,South,Store D,Home & Kitchen,Chair,2,4167.22,0.025,8126.08,5305.5,2820.58,Debit Card,4.5,6.0
ORD100746,2024-09-29,CUST1058,Female,19,Guntur,South,Store B,Home & Kitchen,Mixer,5,4483.74,0.189,18181.57,12545.4,5636.16,UPI,4.1,1.0
ORD100747,2024-09-29,CUST1126,Male,29,Visakhapatnam,South,Store C,Home & Kitchen,Chair,7,2161.28,0.069,14085.06,9720.53,4364.53,Net Banking,3.9,4.0
ORD100748,2024-09-29,CUST1461,Male,34,Vijayawada,South,Store A,Home & Kitchen,Chair,1,2614.33,0.111,2324.14,1604.41,719.73,Debit Card,3.7,7.0
ORD100749,2024-09-30,CUST1052,Female,40,Bengaluru,South,Store A,Electronics,Laptop,6,19044.52,0.022,111753.24,85401.48,26351.76,Debit Card,4.1,2.0
ORD100750,2024-09-30,CUST1269,Male,49,Mumbai,West,Store B,Home & Kitchen,Bedsheet,6,2771.21,0.072,15430.1,10089.6,5340.5,Cash,4.5,5.0
ORD100751,2024-09-30,CUST1096,Female,35,Vijayawada,South,Store A,Grocery,Coffee,4,427.74,0.195,1377.32,1162.61,214.72,Credit Card,4.5,4.0
ORD100752,2024-10-01,CUST1273,Male,19,Mumbai,West,Online,Grocery,Cooking Oil,6,536.39,0.038,3096.04,2670.76,425.28,Net Banking,4.2,1.0
ORD100753,2024-10-01,CUST1323,Male,44,Visakhapatnam,South,Store A,Electronics,Laptop,7,31059.72,0.162,182196.32,138806.97,43389.34,UPI,4.3,7.0
ORD100754,2024-10-01,CUST1573,Male,43,Pune,West,Store C,Home & Kitchen,Lamp,4,4581.32,0.229,14128.79,9569.06,4559.73,UPI,4.7,3.0
ORD100755,2024-10-02,CUST1133,Male,18,Chennai,South,Store A,Home & Kitchen,Bedsheet,7,2662.18,0.17,15467.27,10587.58,4879.68,Cash,3.9,6.0
ORD100756,2024-10-02,CUST1089,Male,35,Visakhapatnam,South,Store B,Home & Kitchen,Mixer,1,2655.3,0.203,2116.27,1439.37,676.91,UPI,3.4,6.0
ORD100757,2024-10-03,CUST1005,Female,18,Guntur,South,Online,Beauty,Lip Balm,3,1660.54,0.027,4847.12,3108.9,1738.22,Debit Card,4.7,4.0
ORD100758,2024-10-03,CUST1357,Female,28,Chennai,South,Store A,Clothing,Shoes,3,2123.37,0.063,5968.79,3658.08,2310.71,Net Banking,3.7,6.0
ORD100759,2024-10-03,CUST1343,Male,25,Bengaluru,South,Online,Beauty,Moisturizer,2,1229.0,0.224,1907.41,1242.32,665.09,UPI,3.6,6.0
ORD100760,2024-10-04,CUST1204,Male,44,Hyderabad,South,Store B,Clothing,Dress,1,2036.67,0.179,1672.11,1028.67,643.44,Net Banking,3.0,4.0
ORD100761,2024-10-04,CUST1573,Female,36,Mumbai,West,Online,Home & Kitchen,Chair,6,3470.2,0.16,17489.81,11608.21,5881.6,UPI,4.3,4.0
ORD100762,2024-10-04,CUST1471,Female,21,Mumbai,West,Store D,Home & Kitchen,Mixer,1,4024.58,0.166,3356.5,2250.74,1105.76,Credit Card,3.1,7.0
ORD100763,2024-10-05,CUST1464,Male,45,Mumbai,West,Online,Beauty,Face Wash,5,1082.38,0.104,4849.06,3083.93,1765.13,Credit Card,3.6,1.0
ORD100764,2024-10-05,CUST1497,Male,19,Visakhapatnam,South,Store D,Beauty,Perfume,3,1294.08,0.011,3839.54,2501.27,1338.27,Net Banking,4.3,1.0
ORD100765,2024-10-05,CUST1063,Female,39,Mumbai,West,Store C,Clothing,Dress,6,1044.73,0.196,5039.78,3122.28,1917.49,Credit Card,4.4,6.0
ORD100766,2024-10-06,CUST1556,Male,26,Pune,West,Store B,Grocery,Juice,7,396.83,0.17,2305.58,1976.16,329.43,Credit Card,3.6,7.0
ORD100767,2024-10-06,CUST1239,Female,31,Mumbai,West,Store A,Clothing,Jeans,7,1461.49,0.118,9023.24,5468.67,3554.57,Debit Card,3.9,4.0
ORD100768,2024-10-07,CUST1540,Male,41,Guntur,South,Online,Beauty,Perfume,3,1068.96,0.225,2485.33,1613.1,872.23,UPI,3.5,4.0
ORD100769,2024-10-07,CUST1198,Female,41,Bengaluru,South,Store B,Beauty,Face Wash,1,875.72,0.084,802.16,507.36,294.8,Credit Card,3.7,6.0
ORD100770,2024-10-07,CUST1030,Female,50,Mumbai,West,Store C,Electronics,Headphones,6,21265.19,0.074,118149.4,89631.87,28517.53,Net Banking,4.1,2.0
ORD100771,2024-10-08,CUST1209,Male,34,Mumbai,West,Online,Beauty,Perfume,2,669.96,0.218,1047.82,688.47,359.35,Debit Card,3.7,3.0
ORD100772,2024-10-08,CUST1063,Female,38,Chennai,South,Store B,Electronics,Headphones,7,28840.9,0.199,161710.93,124025.79,37685.13,Credit Card,3.9,5.0
ORD100773,2024-10-08,CUST1057,Male,30,Bengaluru,South,Online,Grocery,Snacks,1,487.62,0.129,424.72,354.55,70.17,Net Banking,3.2,5.0
ORD100774,2024-10-09,CUST1433,Male,37,Mumbai,West,Online,Clothing,Jeans,2,947.4,0.033,1832.27,1099.83,732.45,UPI,4.6,6.0
ORD100775,2024-10-09,CUST1308,Male,40,Visakhapatnam,South,Store D,Clothing,Dress,6,1382.59,0.054,7847.58,4859.87,2987.71,Credit Card,4.3,7.0
ORD100776,2024-10-10,CUST1575,Male,34,Vijayawada,South,Online,Electronics,Tablet,3,27356.21,0.164,68609.37,51004.88,17604.5,Net Banking,4.4,5.0
ORD100777,2024-10-10,CUST1466,Female,18,Pune,West,Store A,Clothing,Jacket,5,1528.49,0.096,6908.77,4333.44,2575.33,Net Banking,4.7,1.0
ORD100778,2024-10-10,CUST1107,Male,39,Visakhapatnam,South,Store B,Beauty,Perfume,4,956.07,0.209,3025.01,1937.48,1087.53,Cash,3.5,7.0
ORD100779,2024-10-11,CUST1600,Male,39,Hyderabad,South,Store C,Home & Kitchen,Bedsheet,3,3425.41,0.237,7840.76,5347.59,2493.17,Net Banking,3.8,7.0
ORD100780,2024-10-11,CUST1301,Male,28,Visakhapatnam,South,Store B,Electronics,Smartwatch,2,27405.18,0.201,43793.48,32859.64,10933.84,Cash,3.0,1.0
ORD100781,2024-10-11,CUST1046,Male,21,Chennai,South,Online,Clothing,T-Shirt,1,1081.82,0.094,980.13,626.73,353.4,UPI,5.0,2.0
ORD100782,2024-10-12,CUST1077,Female,51,Chennai,South,Online,Electronics,Laptop,7,28850.9,0.197,162170.91,129556.18,32614.73,UPI,3.9,6.0
ORD100783,2024-10-12,CUST1169,Male,40,Mumbai,West,Store C,Electronics,Smartphone,6,19397.95,0.088,106145.58,80266.12,25879.46,Debit Card,4.6,1.0
ORD100784,2024-10-12,CUST1129,Female,32,Visakhapatnam,South,Store B,Home & Kitchen,Mixer,3,3482.07,0.042,10007.47,6848.32,3159.15,Cash,3.3,6.0
ORD100785,2024-10-13,CUST1268,Female,22,Chennai,South,Online,Beauty,Perfume,7,1187.6,0.008,8246.69,5287.14,2959.56,Net Banking,4.5,6.0
ORD100786,2024-10-13,CUST1600,Female,26,Vijayawada,South,Store C,Electronics,Headphones,7,21310.54,0.096,134853.1,102009.29,32843.81,Debit Card,5.0,7.0
ORD100787,2024-10-14,CUST1585,Male,49,Bengaluru,South,Store C,Clothing,Jacket,5,1288.17,0.226,4985.22,3044.54,1940.68,Debit Card,4.0,4.0
ORD100788,2024-10-14,CUST1419,Male,37,Visakhapatnam,South,Store B,Grocery,Cooking Oil,6,457.15,0.06,2578.33,2174.06,404.27,UPI,3.4,3.0
ORD100789,2024-10-14,CUST1161,Male,29,Pune,West,Online,Electronics,Headphones,2,36377.31,0.052,68971.38,51346.78,17624.6,Net Banking,3.9,3.0
ORD100790,2024-10-15,CUST1058,Male,41,Vijayawada,South,Store D,Electronics,Laptop,6,15468.27,0.242,70349.69,53855.76,16493.93,Cash,2.8,6.0
ORD100791,2024-10-15,CUST1384,Female,26,Mumbai,West,Online,Home & Kitchen,Chair,6,5192.31,0.006,30966.94,20860.54,10106.39,UPI,,3.0
ORD100792,2024-10-15,CUST1510,Female,52,Bengaluru,South,Online,Beauty,Moisturizer,1,1109.1,0.196,891.72,544.21,347.5,Debit Card,4.5,3.0
ORD100793,2024-10-16,CUST1430,Male,50,Pune,West,Store B,Grocery,Juice,4,505.31,0.08,1859.54,1612.01,247.53,Credit Card,4.0,5.0
ORD100794,2024-10-16,CUST1340,Male,30,Mumbai,West,Store C,Clothing,T-Shirt,7,1256.64,0.009,8717.31,5401.01,3316.3,Debit Card,3.8,7.0
ORD100795,2024-10-16,CUST1578,Male,28,Pune,West,Online,Grocery,Snacks,2,384.31,0.229,592.61,521.99,70.61,Credit Card,4.3,5.0
ORD100796,2024-10-17,CUST1026,Male,18,Mumbai,West,Store C,Clothing,Dress,1,1548.55,0.035,1494.35,932.72,561.63,UPI,4.3,4.0
ORD100797,2024-10-17,CUST1589,Male,19,Pune,West,Online,Beauty,Face Wash,7,834.01,0.138,5032.42,3135.02,1897.39,Cash,3.1,2.0
ORD100798,2024-10-18,CUST1372,Male,20,Bengaluru,South,Online,Clothing,Dress,4,1695.54,0.069,6314.19,3757.68,2556.51,Net Banking,4.0,7.0
ORD100799,2024-10-18,CUST1036,Male,36,Vijayawada,South,Store D,Home & Kitchen,Bedsheet,1,3092.98,0.016,3043.49,2042.77,1000.72,Credit Card,5.0,1.0
ORD100800,2024-10-18,CUST1531,Female,31,Pune,West,Online,Home & Kitchen,Chair,4,5350.78,0.012,21146.28,14217.68,6928.61,Net Banking,3.3,1.0
ORD100801,2024-10-19,CUST1267,Female,20,Pune,West,Online,Home & Kitchen,Lamp,4,2334.03,0.029,9065.37,6269.11,2796.27,UPI,4.0,5.0
ORD100802,2024-10-19,CUST1432,Female,32,Guntur,South,Online,Home & Kitchen,Lamp,4,3602.69,0.018,14151.37,9621.39,4529.97,UPI,5.0,6.0
ORD100803,2024-10-19,CUST1019,Female,41,Visakhapatnam,South,Store C,Grocery,Coffee,1,537.18,0.19,435.12,381.84,53.28,UPI,4.6,3.0
ORD100804,2024-10-20,CUST1339,Male,41,Bengaluru,South,Store A,Beauty,Face Wash,6,825.39,0.121,4353.11,2719.55,1633.56,Cash,3.7,4.0
ORD100805,2024-10-20,CUST1140,Male,18,Mumbai,West,Store C,Clothing,T-Shirt,4,2143.41,0.086,7836.31,4942.93,2893.38,Credit Card,4.1,2.0
ORD100806,2024-10-20,CUST1067,Male,34,Bengaluru,South,Store D,Clothing,T-Shirt,6,1600.84,0.105,8596.51,5399.01,3197.5,Net Banking,4.0,5.0
ORD100807,2024-10-21,CUST1530,Male,20,Chennai,South,Store C,Home & Kitchen,Chair,7,1007.61,0.232,5416.91,3549.68,1867.23,Debit Card,3.6,6.0
ORD100808,2024-10-21,CUST1369,Male,45,Mumbai,West,Online,Home & Kitchen,Mixer,7,4159.85,0.228,22479.83,15650.21,6829.62,UPI,4.0,4.0
ORD100809,2024-10-22,CUST1261,Female,44,Bengaluru,South,Store B,Electronics,Headphones,2,17181.41,0.179,28211.88,21477.09,6734.78,Net Banking,3.8,6.0
ORD100810,2024-10-22,CUST1579,Male,25,Vijayawada,South,Store D,Beauty,Lip Balm,5,833.28,0.221,3245.63,2091.86,1153.77,Net Banking,4.1,4.0
ORD100811,2024-10-22,CUST1582,Female,27,Mumbai,West,Store B,Grocery,Snacks,6,603.19,0.08,3329.61,2818.88,510.72,Cash,3.6,5.0
ORD100812,2024-10-23,CUST1203,Male,30,Mumbai,West,Online,Clothing,T-Shirt,7,1626.42,0.095,10303.37,6534.72,3768.65,Credit Card,3.3,4.0
ORD100813,2024-10-23,CUST1410,Female,18,Bengaluru,South,Store D,Electronics,Headphones,5,31424.41,0.153,133082.38,98983.68,34098.69,Cash,4.0,7.0
ORD100814,2024-10-23,CUST1080,Male,39,Mumbai,West,Store B,Electronics,Laptop,4,33471.16,0.156,112998.64,87165.23,25833.41,Cash,4.9,3.0
ORD100815,2024-10-24,CUST1113,Female,32,Guntur,South,Store B,Clothing,Dress,5,1477.54,0.12,6501.18,4090.27,2410.91,Net Banking,4.0,4.0
ORD100816,2024-10-24,CUST1137,Male,46,Visakhapatnam,South,Online,Grocery,Snacks,5,618.99,0.1,2785.46,2353.49,431.97,Credit Card,3.8,2.0
ORD100817,2024-10-24,CUST1189,Male,23,Mumbai,West,Store C,Electronics,Smartwatch,4,19711.77,0.247,59371.85,46733.52,12638.33,Credit Card,,4.0
ORD100818,2024-10-25,CUST1277,Male,28,Visakhapatnam,South,Store B,Electronics,Smartwatch,6,40631.81,0.205,193813.73,147912.31,45901.43,Credit Card,3.9,7.0
ORD100819,2024-10-25,CUST1103,Male,18,Bengaluru,South,Online,Beauty,Shampoo,4,957.47,0.109,3412.42,2209.66,1202.77,UPI,5.0,1.0
ORD100820,2024-10-26,CUST1107,Female,24,Pune,West,Store D,Grocery,Rice,2,653.91,0.182,1069.8,894.74,175.06,Credit Card,4.0,7.0
ORD100821,2024-10-26,CUST1575,Male,22,Hyderabad,South,Online,Electronics,Tablet,3,30906.53,0.067,86507.38,68251.77,18255.6,Net Banking,4.4,4.0
